train_number,station_code,timestamp,scheduled_arrival,scheduled_departure,actual_arrival,speed_kmph,signal_aspect,rolling_stock_health,weather_condition
12472,ALD,2025-09-15 05:10:00,2025-09-15 05:15:00,2025-09-15 05:19:00,2025-09-15 05:19:00,41.1,YELLOW,0.91,rain
12241,SDAH,2025-09-13 01:13:00,2025-09-13 01:17:00,2025-09-13 01:25:00,2025-09-13 01:42:00,59.7,RED,0.85,rain
12835,HWH,2025-09-04 15:29:00,2025-09-04 15:30:00,2025-09-04 15:34:00,2025-09-04 15:35:00,54.7,YELLOW,0.91,rain
12213,VAPI,2025-09-02 23:17:00,2025-09-02 23:18:00,2025-09-02 23:24:00,2025-09-02 23:24:00,40.7,YELLOW,0.86,clear
12099,SDAH,2025-09-10 03:19:00,2025-09-10 03:23:00,2025-09-10 03:27:00,2025-09-10 03:34:00,43.0,RED,0.83,fog
12761,BCT,2025-09-18 06:44:00,2025-09-18 06:46:00,2025-09-18 06:53:00,2025-09-18 07:08:00,52.2,RED,0.89,fog
12819,SDAH,2025-09-12 12:51:00,2025-09-12 12:56:00,2025-09-12 13:01:00,2025-09-12 12:59:00,42.6,GREEN,0.92,clear
12102,BCT,2025-09-09 12:22:00,2025-09-09 12:23:00,2025-09-09 12:28:00,2025-09-09 12:52:00,40.9,YELLOW,0.89,fog
12975,SDAH,2025-09-05 09:05:00,2025-09-05 09:09:00,2025-09-05 09:12:00,2025-09-05 09:13:00,38.1,YELLOW,0.87,fog
12143,ST,2025-09-15 06:47:00,2025-09-15 06:49:00,2025-09-15 06:59:00,2025-09-15 07:18:00,38.8,YELLOW,0.9,storm
12149,NDLS,2025-09-20 09:00:00,2025-09-20 09:02:00,2025-09-20 09:08:00,2025-09-20 09:06:00,37.4,RED,0.93,clear
12929,ST,2025-09-09 03:12:00,2025-09-09 03:17:00,2025-09-09 03:21:00,2025-09-09 03:38:00,20.0,RED,0.89,storm
12527,PNBE,2025-09-15 06:16:00,2025-09-15 06:19:00,2025-09-15 06:28:00,2025-09-15 06:25:00,40.3,RED,0.95,clear
12302,BCT,2025-09-15 10:17:00,2025-09-15 10:21:00,2025-09-15 10:26:00,2025-09-15 10:21:00,49.7,YELLOW,0.92,storm
12888,NDLS,2025-09-07 14:17:00,2025-09-07 14:20:00,2025-09-07 14:23:00,2025-09-07 14:48:00,20.0,YELLOW,0.92,rain
12301,VAPI,2025-09-08 17:33:00,2025-09-08 17:38:00,2025-09-08 17:47:00,2025-09-08 17:54:00,42.4,GREEN,0.92,fog
12536,ALD,2025-09-14 10:40:00,2025-09-14 10:44:00,2025-09-14 10:49:00,2025-09-14 10:46:00,45.7,YELLOW,0.86,rain
12209,BCT,2025-09-07 18:47:00,2025-09-07 18:52:00,2025-09-07 18:59:00,2025-09-07 19:19:00,40.1,YELLOW,0.9,fog
12069,BCT,2025-09-02 19:45:00,2025-09-02 19:49:00,2025-09-02 19:53:00,2025-09-02 20:01:00,48.3,YELLOW,0.95,storm
12676,NDLS,2025-09-09 23:14:00,2025-09-09 23:16:00,2025-09-09 23:26:00,2025-09-09 23:37:00,47.0,RED,0.86,clear
12683,ST,2025-09-13 02:30:00,2025-09-13 02:35:00,2025-09-13 02:42:00,2025-09-13 02:47:00,53.1,RED,0.84,storm
12452,SDAH,2025-09-04 06:23:00,2025-09-04 06:24:00,2025-09-04 06:28:00,2025-09-04 06:25:00,36.9,YELLOW,0.84,clear
12615,ALD,2025-09-05 01:49:00,2025-09-05 01:53:00,2025-09-05 02:03:00,2025-09-05 02:16:00,51.2,YELLOW,0.84,rain
12429,NDLS,2025-09-11 04:17:00,2025-09-11 04:18:00,2025-09-11 04:27:00,2025-09-11 04:42:00,38.0,YELLOW,0.87,fog
12536,CNB,2025-09-18 18:15:00,2025-09-18 18:16:00,2025-09-18 18:26:00,2025-09-18 18:27:00,45.6,GREEN,0.87,fog
12364,ALD,2025-09-20 02:01:00,2025-09-20 02:06:00,2025-09-20 02:14:00,2025-09-20 02:05:00,53.3,GREEN,0.88,clear
12972,NDLS,2025-09-01 08:21:00,2025-09-01 08:23:00,2025-09-01 08:31:00,2025-09-01 08:50:00,32.8,YELLOW,0.87,clear
12512,SDAH,2025-09-09 20:06:00,2025-09-09 20:10:00,2025-09-09 20:20:00,2025-09-09 20:31:00,50.3,GREEN,0.93,fog
12950,PNBE,2025-09-11 08:46:00,2025-09-11 08:51:00,2025-09-11 09:01:00,2025-09-11 09:13:00,38.0,RED,0.88,rain
12619,CNB,2025-09-09 19:04:00,2025-09-09 19:05:00,2025-09-09 19:15:00,2025-09-09 19:06:00,44.3,YELLOW,0.83,rain
12299,ALD,2025-09-02 15:08:00,2025-09-02 15:13:00,2025-09-02 15:18:00,2025-09-02 15:21:00,44.1,RED,0.91,fog
12652,PNBE,2025-09-12 23:48:00,2025-09-12 23:53:00,2025-09-12 23:59:00,2025-09-13 00:04:00,20.0,RED,0.89,clear
12741,BCT,2025-09-12 12:04:00,2025-09-12 12:06:00,2025-09-12 12:09:00,2025-09-12 12:34:00,43.2,GREEN,0.93,rain
12588,MGS,2025-09-02 06:56:00,2025-09-02 07:00:00,2025-09-02 07:06:00,2025-09-02 07:12:00,45.3,RED,0.93,clear
12313,PNBE,2025-09-11 11:26:00,2025-09-11 11:28:00,2025-09-11 11:33:00,2025-09-11 11:47:00,64.6,YELLOW,0.94,fog
12367,CNB,2025-09-11 17:55:00,2025-09-11 17:56:00,2025-09-11 18:02:00,2025-09-11 18:15:00,29.8,YELLOW,0.95,clear
12858,ALD,2025-09-20 09:36:00,2025-09-20 09:39:00,2025-09-20 09:44:00,2025-09-20 09:58:00,47.0,RED,0.94,storm
12362,PNBE,2025-09-17 08:10:00,2025-09-17 08:11:00,2025-09-17 08:21:00,2025-09-17 08:11:00,46.3,YELLOW,0.9,storm
12279,BCT,2025-09-03 18:16:00,2025-09-03 18:20:00,2025-09-03 18:29:00,2025-09-03 18:22:00,58.6,RED,0.97,clear
12389,MGS,2025-09-07 06:25:00,2025-09-07 06:28:00,2025-09-07 06:31:00,2025-09-07 06:36:00,26.7,RED,0.91,storm
12566,ALD,2025-09-16 00:08:00,2025-09-16 00:11:00,2025-09-16 00:21:00,2025-09-16 00:18:00,39.1,RED,0.85,rain
12897,ST,2025-09-05 00:55:00,2025-09-05 00:59:00,2025-09-05 01:03:00,2025-09-05 01:04:00,32.5,YELLOW,0.93,clear
12156,CNB,2025-09-14 08:13:00,2025-09-14 08:15:00,2025-09-14 08:22:00,2025-09-14 08:41:00,37.9,RED,0.85,fog
12714,VAPI,2025-09-12 00:30:00,2025-09-12 00:32:00,2025-09-12 00:36:00,2025-09-12 00:32:00,39.5,RED,0.95,storm
12973,BCT,2025-09-14 20:18:00,2025-09-14 20:21:00,2025-09-14 20:31:00,2025-09-14 20:20:00,62.3,RED,0.87,rain
12518,NDLS,2025-09-03 04:44:00,2025-09-03 04:48:00,2025-09-03 04:52:00,2025-09-03 05:11:00,23.2,GREEN,0.9,storm
12931,SDAH,2025-09-12 14:19:00,2025-09-12 14:23:00,2025-09-12 14:31:00,2025-09-12 14:33:00,53.2,RED,0.87,fog
12640,BCT,2025-09-01 23:58:00,2025-09-01 23:59:00,2025-09-02 00:02:00,2025-09-02 00:15:00,48.7,GREEN,0.88,storm
12677,HWH,2025-09-20 23:59:00,2025-09-21 00:01:00,2025-09-21 00:04:00,2025-09-21 00:11:00,45.1,RED,0.86,rain
12361,ST,2025-09-14 08:23:00,2025-09-14 08:28:00,2025-09-14 08:34:00,2025-09-14 08:55:00,47.5,YELLOW,0.89,clear
12225,ALD,2025-09-16 00:22:00,2025-09-16 00:27:00,2025-09-16 00:30:00,2025-09-16 00:47:00,55.8,GREEN,0.94,fog
12501,BCT,2025-09-03 15:16:00,2025-09-03 15:18:00,2025-09-03 15:22:00,2025-09-03 15:21:00,48.2,YELLOW,0.92,fog
12025,MGS,2025-09-14 07:13:00,2025-09-14 07:16:00,2025-09-14 07:22:00,2025-09-14 07:31:00,46.2,RED,0.93,fog
12948,CNB,2025-09-13 19:56:00,2025-09-13 20:01:00,2025-09-13 20:08:00,2025-09-13 20:24:00,48.4,GREEN,0.87,storm
12711,PNBE,2025-09-02 19:38:00,2025-09-02 19:40:00,2025-09-02 19:47:00,2025-09-02 19:45:00,49.1,YELLOW,0.87,rain
12390,SDAH,2025-09-11 13:27:00,2025-09-11 13:31:00,2025-09-11 13:39:00,2025-09-11 13:48:00,47.6,GREEN,0.87,fog
12689,PNBE,2025-09-12 11:45:00,2025-09-12 11:50:00,2025-09-12 11:59:00,2025-09-12 12:01:00,59.7,YELLOW,0.85,storm
12794,VAPI,2025-09-14 11:29:00,2025-09-14 11:33:00,2025-09-14 11:38:00,2025-09-14 11:51:00,48.2,RED,0.9,rain
12284,SDAH,2025-09-16 16:15:00,2025-09-16 16:20:00,2025-09-16 16:29:00,2025-09-16 16:26:00,32.8,RED,0.91,clear
12358,NDLS,2025-09-07 12:36:00,2025-09-07 12:39:00,2025-09-07 12:46:00,2025-09-07 12:51:00,48.5,RED,0.95,clear
12061,NDLS,2025-09-11 19:57:00,2025-09-11 20:00:00,2025-09-11 20:08:00,2025-09-11 20:04:00,48.4,YELLOW,0.85,rain
12463,VAPI,2025-09-21 00:55:00,2025-09-21 00:56:00,2025-09-21 01:06:00,2025-09-21 01:24:00,54.4,GREEN,0.9,storm
12077,PNBE,2025-09-06 17:32:00,2025-09-06 17:37:00,2025-09-06 17:40:00,2025-09-06 17:44:00,37.8,GREEN,0.92,rain
12217,CNB,2025-09-10 22:14:00,2025-09-10 22:17:00,2025-09-10 22:25:00,2025-09-10 22:22:00,57.7,RED,0.9,clear
12330,MGS,2025-09-19 14:13:00,2025-09-19 14:15:00,2025-09-19 14:22:00,2025-09-19 14:16:00,35.1,GREEN,0.9,rain
12219,SDAH,2025-09-03 02:50:00,2025-09-03 02:54:00,2025-09-03 03:02:00,2025-09-03 03:16:00,33.0,RED,0.91,clear
12336,ALD,2025-09-03 09:30:00,2025-09-03 09:35:00,2025-09-03 09:38:00,2025-09-03 09:56:00,34.1,GREEN,0.88,fog
12462,SDAH,2025-09-08 06:37:00,2025-09-08 06:42:00,2025-09-08 06:50:00,2025-09-08 07:03:00,42.6,GREEN,0.9,fog
12255,BCT,2025-09-03 23:50:00,2025-09-03 23:55:00,2025-09-04 00:03:00,2025-09-04 00:00:00,39.1,YELLOW,0.87,storm
12237,ST,2025-09-16 20:21:00,2025-09-16 20:25:00,2025-09-16 20:30:00,2025-09-16 20:34:00,41.3,YELLOW,0.93,fog
12518,SDAH,2025-09-12 17:15:00,2025-09-12 17:17:00,2025-09-12 17:22:00,2025-09-12 17:30:00,47.2,GREEN,0.84,clear
12000,ALD,2025-09-19 03:31:00,2025-09-19 03:32:00,2025-09-19 03:37:00,2025-09-19 04:01:00,53.8,RED,0.95,fog
12510,BCT,2025-09-19 13:37:00,2025-09-19 13:38:00,2025-09-19 13:48:00,2025-09-19 13:51:00,38.1,GREEN,0.89,fog
12530,NDLS,2025-09-13 12:19:00,2025-09-13 12:24:00,2025-09-13 12:28:00,2025-09-13 12:36:00,45.7,YELLOW,0.9,rain
12478,BCT,2025-09-03 03:09:00,2025-09-03 03:14:00,2025-09-03 03:19:00,2025-09-03 03:43:00,48.1,GREEN,0.81,clear
12428,CNB,2025-09-08 08:08:00,2025-09-08 08:10:00,2025-09-08 08:18:00,2025-09-08 08:39:00,27.0,RED,0.85,storm
12343,CNB,2025-09-01 09:39:00,2025-09-01 09:42:00,2025-09-01 09:47:00,2025-09-01 10:06:00,60.3,GREEN,0.87,rain
12427,PNBE,2025-09-18 21:52:00,2025-09-18 21:53:00,2025-09-18 21:56:00,2025-09-18 22:11:00,32.7,RED,0.91,storm
12812,CNB,2025-09-11 21:18:00,2025-09-11 21:21:00,2025-09-11 21:30:00,2025-09-11 21:22:00,37.4,GREEN,0.87,storm
12854,CNB,2025-09-13 20:17:00,2025-09-13 20:20:00,2025-09-13 20:29:00,2025-09-13 20:30:00,56.0,YELLOW,0.84,clear
12877,ALD,2025-09-07 05:49:00,2025-09-07 05:51:00,2025-09-07 05:59:00,2025-09-07 05:59:00,44.0,YELLOW,0.87,storm
12041,BCT,2025-09-16 00:22:00,2025-09-16 00:26:00,2025-09-16 00:29:00,2025-09-16 00:24:00,48.2,RED,0.84,clear
12405,CNB,2025-09-17 09:26:00,2025-09-17 09:28:00,2025-09-17 09:36:00,2025-09-17 09:45:00,43.5,GREEN,0.93,fog
12745,CNB,2025-09-15 05:36:00,2025-09-15 05:41:00,2025-09-15 05:50:00,2025-09-15 05:51:00,56.9,YELLOW,0.89,fog
12425,ST,2025-09-19 01:52:00,2025-09-19 01:54:00,2025-09-19 01:59:00,2025-09-19 01:52:00,45.2,GREEN,1.0,storm
12130,SDAH,2025-09-19 07:34:00,2025-09-19 07:38:00,2025-09-19 07:43:00,2025-09-19 07:54:00,36.1,YELLOW,0.92,fog
12763,VAPI,2025-09-19 05:17:00,2025-09-19 05:21:00,2025-09-19 05:26:00,2025-09-19 05:50:00,52.0,YELLOW,0.88,fog
12886,PNBE,2025-09-11 23:23:00,2025-09-11 23:24:00,2025-09-11 23:31:00,2025-09-11 23:43:00,52.2,YELLOW,0.79,rain
12191,MGS,2025-09-02 03:12:00,2025-09-02 03:16:00,2025-09-02 03:19:00,2025-09-02 03:40:00,40.3,YELLOW,0.91,rain
12676,ALD,2025-09-14 06:11:00,2025-09-14 06:13:00,2025-09-14 06:20:00,2025-09-14 06:29:00,44.7,YELLOW,0.93,fog
12956,CNB,2025-09-20 07:24:00,2025-09-20 07:26:00,2025-09-20 07:32:00,2025-09-20 07:32:00,50.3,YELLOW,0.91,fog
12672,MGS,2025-09-07 11:16:00,2025-09-07 11:21:00,2025-09-07 11:25:00,2025-09-07 11:48:00,37.9,YELLOW,0.93,clear
12556,HWH,2025-09-13 09:36:00,2025-09-13 09:38:00,2025-09-13 09:48:00,2025-09-13 09:50:00,47.5,GREEN,0.94,storm
12037,ALD,2025-09-15 21:26:00,2025-09-15 21:30:00,2025-09-15 21:38:00,2025-09-15 21:39:00,45.1,RED,0.93,rain
12057,HWH,2025-09-15 18:58:00,2025-09-15 19:02:00,2025-09-15 19:10:00,2025-09-15 19:10:00,39.0,RED,0.87,fog
12210,PNBE,2025-09-14 02:56:00,2025-09-14 02:58:00,2025-09-14 03:03:00,2025-09-14 03:01:00,49.4,GREEN,0.87,storm
12881,NDLS,2025-09-08 02:58:00,2025-09-08 03:02:00,2025-09-08 03:08:00,2025-09-08 03:29:00,41.4,RED,0.83,rain
12627,SDAH,2025-09-18 16:42:00,2025-09-18 16:46:00,2025-09-18 16:51:00,2025-09-18 16:51:00,51.0,GREEN,0.82,clear
12389,ST,2025-09-01 09:39:00,2025-09-01 09:43:00,2025-09-01 09:50:00,2025-09-01 09:43:00,51.6,GREEN,0.95,rain
12856,PNBE,2025-09-14 09:09:00,2025-09-14 09:14:00,2025-09-14 09:20:00,2025-09-14 09:17:00,45.6,YELLOW,0.96,clear
12060,HWH,2025-09-03 03:15:00,2025-09-03 03:17:00,2025-09-03 03:25:00,2025-09-03 03:24:00,67.8,GREEN,0.86,storm
12007,VAPI,2025-09-10 04:38:00,2025-09-10 04:43:00,2025-09-10 04:52:00,2025-09-10 04:55:00,33.2,RED,0.97,rain
12922,PNBE,2025-09-17 04:09:00,2025-09-17 04:14:00,2025-09-17 04:19:00,2025-09-17 04:35:00,40.9,GREEN,0.89,rain
12563,SDAH,2025-09-17 16:40:00,2025-09-17 16:43:00,2025-09-17 16:46:00,2025-09-17 17:02:00,49.8,RED,0.83,fog
12132,VAPI,2025-09-02 07:57:00,2025-09-02 07:59:00,2025-09-02 08:06:00,2025-09-02 08:07:00,57.0,GREEN,0.84,storm
12403,SDAH,2025-09-09 08:52:00,2025-09-09 08:57:00,2025-09-09 09:01:00,2025-09-09 08:56:00,37.6,YELLOW,0.88,rain
12121,ALD,2025-09-15 19:12:00,2025-09-15 19:14:00,2025-09-15 19:24:00,2025-09-15 19:29:00,48.2,YELLOW,0.93,storm
12832,MGS,2025-09-15 05:25:00,2025-09-15 05:30:00,2025-09-15 05:36:00,2025-09-15 05:57:00,37.2,GREEN,0.98,clear
12641,ALD,2025-09-14 19:22:00,2025-09-14 19:23:00,2025-09-14 19:31:00,2025-09-14 19:35:00,54.8,GREEN,0.86,clear
12770,BCT,2025-09-03 08:49:00,2025-09-03 08:53:00,2025-09-03 09:01:00,2025-09-03 09:15:00,26.9,YELLOW,0.9,clear
12732,ALD,2025-09-05 17:47:00,2025-09-05 17:52:00,2025-09-05 17:57:00,2025-09-05 18:19:00,47.5,GREEN,0.89,clear
12161,ST,2025-09-14 16:37:00,2025-09-14 16:38:00,2025-09-14 16:43:00,2025-09-14 16:57:00,50.7,GREEN,0.85,fog
12950,BCT,2025-09-20 11:29:00,2025-09-20 11:31:00,2025-09-20 11:38:00,2025-09-20 11:29:00,30.6,RED,0.85,clear
12485,VAPI,2025-09-09 17:51:00,2025-09-09 17:53:00,2025-09-09 17:56:00,2025-09-09 18:19:00,49.0,GREEN,0.84,clear
12952,HWH,2025-09-01 10:44:00,2025-09-01 10:49:00,2025-09-01 10:59:00,2025-09-01 11:11:00,54.3,GREEN,0.92,clear
12580,NDLS,2025-09-16 17:04:00,2025-09-16 17:07:00,2025-09-16 17:13:00,2025-09-16 17:20:00,53.2,GREEN,0.91,clear
12716,NDLS,2025-09-13 07:07:00,2025-09-13 07:08:00,2025-09-13 07:15:00,2025-09-13 07:24:00,40.2,RED,0.93,rain
12874,ST,2025-09-11 06:35:00,2025-09-11 06:40:00,2025-09-11 06:44:00,2025-09-11 06:53:00,44.6,RED,0.87,storm
12053,BCT,2025-09-07 23:20:00,2025-09-07 23:25:00,2025-09-07 23:35:00,2025-09-07 23:45:00,37.6,GREEN,0.95,storm
12616,CNB,2025-09-19 09:52:00,2025-09-19 09:57:00,2025-09-19 10:00:00,2025-09-19 10:11:00,40.3,RED,0.82,clear
12619,BCT,2025-09-12 01:02:00,2025-09-12 01:06:00,2025-09-12 01:14:00,2025-09-12 01:26:00,42.5,YELLOW,0.89,fog
12004,MGS,2025-09-20 00:30:00,2025-09-20 00:32:00,2025-09-20 00:35:00,2025-09-20 00:38:00,38.7,YELLOW,0.87,clear
12392,ST,2025-09-17 06:48:00,2025-09-17 06:52:00,2025-09-17 06:56:00,2025-09-17 06:51:00,26.6,GREEN,0.93,rain
12791,CNB,2025-09-16 14:17:00,2025-09-16 14:21:00,2025-09-16 14:29:00,2025-09-16 14:47:00,59.9,YELLOW,0.94,fog
12087,MGS,2025-09-05 23:55:00,2025-09-05 23:59:00,2025-09-06 00:04:00,2025-09-06 00:11:00,47.5,GREEN,0.92,clear
12735,ST,2025-09-06 14:27:00,2025-09-06 14:30:00,2025-09-06 14:33:00,2025-09-06 14:35:00,51.1,GREEN,0.95,rain
12459,BCT,2025-09-04 08:37:00,2025-09-04 08:41:00,2025-09-04 08:47:00,2025-09-04 08:52:00,39.9,GREEN,0.87,rain
12348,CNB,2025-09-10 03:17:00,2025-09-10 03:19:00,2025-09-10 03:27:00,2025-09-10 03:34:00,37.1,GREEN,0.89,storm
12130,HWH,2025-09-01 10:57:00,2025-09-01 10:58:00,2025-09-01 11:03:00,2025-09-01 11:21:00,36.9,RED,0.93,rain
12568,ST,2025-09-16 12:46:00,2025-09-16 12:47:00,2025-09-16 12:56:00,2025-09-16 13:05:00,36.2,RED,0.9,clear
12893,CNB,2025-09-15 15:49:00,2025-09-15 15:54:00,2025-09-15 16:00:00,2025-09-15 16:03:00,36.9,GREEN,0.88,rain
12161,VAPI,2025-09-09 11:36:00,2025-09-09 11:38:00,2025-09-09 11:42:00,2025-09-09 12:03:00,31.2,GREEN,0.9,fog
12935,NDLS,2025-09-08 15:42:00,2025-09-08 15:47:00,2025-09-08 15:52:00,2025-09-08 15:49:00,31.5,YELLOW,0.98,clear
12242,VAPI,2025-09-17 03:54:00,2025-09-17 03:55:00,2025-09-17 04:05:00,2025-09-17 04:13:00,56.2,RED,0.81,storm
12216,HWH,2025-09-07 12:05:00,2025-09-07 12:07:00,2025-09-07 12:14:00,2025-09-07 12:22:00,50.4,GREEN,0.95,storm
12465,MGS,2025-09-11 07:15:00,2025-09-11 07:18:00,2025-09-11 07:27:00,2025-09-11 07:18:00,44.5,GREEN,0.8,storm
12804,BCT,2025-09-20 13:55:00,2025-09-20 13:57:00,2025-09-20 14:02:00,2025-09-20 14:04:00,42.5,RED,0.96,clear
12589,MGS,2025-09-11 05:21:00,2025-09-11 05:25:00,2025-09-11 05:34:00,2025-09-11 05:24:00,57.5,GREEN,0.92,clear
12696,MGS,2025-09-17 22:43:00,2025-09-17 22:45:00,2025-09-17 22:55:00,2025-09-17 23:12:00,52.0,RED,0.87,rain
12717,NDLS,2025-09-19 10:32:00,2025-09-19 10:36:00,2025-09-19 10:42:00,2025-09-19 10:34:00,34.6,YELLOW,0.9,clear
12685,CNB,2025-09-06 17:19:00,2025-09-06 17:20:00,2025-09-06 17:23:00,2025-09-06 17:40:00,24.4,YELLOW,0.97,storm
12493,PNBE,2025-09-20 09:44:00,2025-09-20 09:47:00,2025-09-20 09:57:00,2025-09-20 10:12:00,36.1,GREEN,0.92,rain
12596,CNB,2025-09-20 21:14:00,2025-09-20 21:18:00,2025-09-20 21:21:00,2025-09-20 21:17:00,42.9,YELLOW,0.93,clear
12569,SDAH,2025-09-01 22:12:00,2025-09-01 22:17:00,2025-09-01 22:27:00,2025-09-01 22:30:00,43.2,GREEN,0.85,fog
12598,ST,2025-09-04 02:35:00,2025-09-04 02:40:00,2025-09-04 02:43:00,2025-09-04 03:07:00,58.5,YELLOW,0.9,rain
12424,NDLS,2025-09-03 19:20:00,2025-09-03 19:23:00,2025-09-03 19:27:00,2025-09-03 19:23:00,39.7,YELLOW,0.93,storm
12779,BCT,2025-09-06 15:26:00,2025-09-06 15:31:00,2025-09-06 15:38:00,2025-09-06 15:37:00,47.2,RED,0.85,rain
12843,VAPI,2025-09-16 07:20:00,2025-09-16 07:22:00,2025-09-16 07:26:00,2025-09-16 07:42:00,43.0,GREEN,0.78,clear
12682,BCT,2025-09-17 10:56:00,2025-09-17 10:57:00,2025-09-17 11:07:00,2025-09-17 11:18:00,39.3,RED,0.9,clear
12468,HWH,2025-09-03 03:43:00,2025-09-03 03:48:00,2025-09-03 03:54:00,2025-09-03 03:55:00,54.7,YELLOW,0.79,storm
12166,ALD,2025-09-04 18:22:00,2025-09-04 18:26:00,2025-09-04 18:32:00,2025-09-04 18:44:00,52.4,GREEN,0.84,rain
12850,MGS,2025-09-03 22:13:00,2025-09-03 22:14:00,2025-09-03 22:17:00,2025-09-03 22:33:00,63.0,RED,0.91,storm
12385,VAPI,2025-09-15 07:21:00,2025-09-15 07:26:00,2025-09-15 07:36:00,2025-09-15 07:33:00,54.1,YELLOW,0.88,rain
12956,BCT,2025-09-05 15:34:00,2025-09-05 15:38:00,2025-09-05 15:44:00,2025-09-05 15:42:00,66.6,GREEN,0.87,fog
12779,HWH,2025-09-08 00:52:00,2025-09-08 00:53:00,2025-09-08 01:01:00,2025-09-08 01:05:00,47.1,RED,0.94,rain
12106,HWH,2025-09-02 19:00:00,2025-09-02 19:03:00,2025-09-02 19:08:00,2025-09-02 19:22:00,26.5,RED,0.92,storm
12891,CNB,2025-09-10 15:36:00,2025-09-10 15:39:00,2025-09-10 15:45:00,2025-09-10 15:43:00,43.7,YELLOW,0.92,fog
12433,SDAH,2025-09-19 19:42:00,2025-09-19 19:46:00,2025-09-19 19:51:00,2025-09-19 19:48:00,55.2,GREEN,0.93,fog
12206,HWH,2025-09-13 22:10:00,2025-09-13 22:13:00,2025-09-13 22:19:00,2025-09-13 22:41:00,49.1,GREEN,0.9,storm
12511,BCT,2025-09-17 20:31:00,2025-09-17 20:35:00,2025-09-17 20:44:00,2025-09-17 20:39:00,58.9,YELLOW,0.83,clear
12693,ST,2025-09-20 13:39:00,2025-09-20 13:44:00,2025-09-20 13:51:00,2025-09-20 14:09:00,57.1,GREEN,0.99,clear
12450,MGS,2025-09-06 17:19:00,2025-09-06 17:21:00,2025-09-06 17:24:00,2025-09-06 17:22:00,46.2,YELLOW,0.86,storm
12906,CNB,2025-09-18 00:19:00,2025-09-18 00:23:00,2025-09-18 00:29:00,2025-09-18 00:28:00,33.1,GREEN,0.9,rain
12231,BCT,2025-09-08 05:58:00,2025-09-08 06:02:00,2025-09-08 06:09:00,2025-09-08 06:27:00,45.6,RED,0.89,fog
12575,ST,2025-09-16 15:23:00,2025-09-16 15:27:00,2025-09-16 15:36:00,2025-09-16 15:43:00,50.8,RED,0.9,clear
12389,CNB,2025-09-12 20:50:00,2025-09-12 20:55:00,2025-09-12 20:59:00,2025-09-12 21:23:00,47.0,GREEN,0.85,fog
12809,ST,2025-09-10 11:27:00,2025-09-10 11:32:00,2025-09-10 11:39:00,2025-09-10 11:41:00,44.1,RED,0.85,fog
12666,CNB,2025-09-14 23:23:00,2025-09-14 23:28:00,2025-09-14 23:35:00,2025-09-14 23:30:00,40.7,RED,0.79,storm
12722,BCT,2025-09-10 22:52:00,2025-09-10 22:54:00,2025-09-10 23:04:00,2025-09-10 23:22:00,35.2,GREEN,0.9,clear
12845,SDAH,2025-09-04 03:14:00,2025-09-04 03:19:00,2025-09-04 03:23:00,2025-09-04 03:20:00,52.5,YELLOW,0.95,storm
12134,BCT,2025-09-21 00:16:00,2025-09-21 00:21:00,2025-09-21 00:29:00,2025-09-21 00:31:00,48.8,YELLOW,0.88,fog
12656,MGS,2025-09-18 01:48:00,2025-09-18 01:51:00,2025-09-18 01:55:00,2025-09-18 02:03:00,42.1,YELLOW,0.89,rain
12190,ALD,2025-09-15 16:22:00,2025-09-15 16:24:00,2025-09-15 16:29:00,2025-09-15 16:31:00,50.4,YELLOW,1.0,fog
12654,VAPI,2025-09-20 19:28:00,2025-09-20 19:30:00,2025-09-20 19:34:00,2025-09-20 19:40:00,49.3,GREEN,0.84,clear
12947,HWH,2025-09-12 15:32:00,2025-09-12 15:37:00,2025-09-12 15:47:00,2025-09-12 15:56:00,45.6,GREEN,0.83,clear
12571,CNB,2025-09-13 02:44:00,2025-09-13 02:46:00,2025-09-13 02:56:00,2025-09-13 03:06:00,58.5,GREEN,0.94,storm
12939,MGS,2025-09-18 23:21:00,2025-09-18 23:24:00,2025-09-18 23:29:00,2025-09-18 23:30:00,67.9,RED,0.93,storm
12093,MGS,2025-09-20 20:13:00,2025-09-20 20:18:00,2025-09-20 20:23:00,2025-09-20 20:25:00,53.5,YELLOW,0.9,storm
12657,NDLS,2025-09-17 15:58:00,2025-09-17 16:03:00,2025-09-17 16:08:00,2025-09-17 16:21:00,46.7,GREEN,0.94,rain
12650,PNBE,2025-09-13 17:20:00,2025-09-13 17:22:00,2025-09-13 17:27:00,2025-09-13 17:50:00,31.1,RED,0.9,clear
12010,ALD,2025-09-17 13:32:00,2025-09-17 13:37:00,2025-09-17 13:40:00,2025-09-17 13:50:00,34.8,RED,0.95,storm
12845,SDAH,2025-09-01 11:18:00,2025-09-01 11:19:00,2025-09-01 11:22:00,2025-09-01 11:24:00,41.5,GREEN,0.89,storm
12927,BCT,2025-09-02 18:00:00,2025-09-02 18:05:00,2025-09-02 18:11:00,2025-09-02 18:25:00,52.1,RED,0.92,fog
12766,CNB,2025-09-14 12:45:00,2025-09-14 12:46:00,2025-09-14 12:51:00,2025-09-14 13:00:00,49.0,YELLOW,0.93,rain
12467,VAPI,2025-09-18 22:37:00,2025-09-18 22:38:00,2025-09-18 22:45:00,2025-09-18 22:53:00,38.4,YELLOW,0.9,clear
